#CODE;ENGLISH;FRENCH;GERMAN;;SPANISH;;;;;;;;;x
AIREASON_ALL_HELP_IS_APPRECIATED;Kadá pomoc se cenní;Toute aide est appréciable;Jegliche Hilfe ist willkommen;;Toda ayuda se agradece;;;;;;;;;x
EVTOPTA100470;K této rivalitì je vskutku pramalı dùvod;En effet, cette rivalité ne mènera pas bien loin...;Diese Rivalität macht tatsächlich nicht viel Sinn;;De hecho, no tiene mucho sentido esta rivalidad;;;;;;;;;x
EVTOPTB100470;Na své nepøátelé nezapomínám;Je n'oublie jamais mes ennemis.;Ich vergesse niemals meine Feinde;;Nunca me olvido de mis enemigos;;;;;;;;;x
EVTDESC100471;[From.GetTitledFirstName] a já jsme rivaly ji dlouhou dobu, ale teï, kdy je z nìj [From.GetTitle] a já jsem jen podøízenı, cítí [Root.GetTitle] [From.GetTitledFirstName], e je pod jeho dùstojnost mít rivala, kterı mu nesahá ani po kotníky.;[From.Get_Le_TitledFirstName] et moi avons été en rivalité pendant longtemps mais maintenant qu'[From.GetIlElle] est [From.GetTitle] et que je ne suis qu'un[Root.Get_E] humble [Root.GetTitle], [From.GetIlElle] estime qu'il serait déshonorant de sa part d'avoir un[Root.Get_E] rival[Root.Get_E] si loin d[From.GetEluiElle] dans l'échelle sociale.;[From.GetTitledFirstName] und ich sind schon seit langem Rivalen, aber nun da [From.GetSheHe] ein [From.GetTitle] ist und ich ein [Root.GetTitle], ist [From.GetTitledFirstName] der Meinung, es sei unter [From.GetHerHis]er Würde, einen Rivalen zu haben, der so weit unter [From.Getihmihr] steht.;;[From.GetTitledFirstName] y yo hemos sido rivales durante mucho tiempo, pero ahora que [From.GetSheHe] es un [From.GetTitle] y yo soy un humilde [Root.GetTitle] [From.GetTitledFirstName] siente que es bajo para [From.GetSheHe] tener un rival tan por debajo de [From.GetSheHe].;;;;;;;;;x
EVTOPTA100471;Koneènì!;Enfin !;Endlich!;;¡Por fin!;;;;;;;;;x
EVTOPTB100471;A je [From.GetTitle] nebo ne, rivalita mezi námi je poøád silná!;[From.GetTitle] ou pas, notre rivalité est plus forte que jamais !;[From.GetTitle] oder nicht, die Rivalität zwischen uns ist noch immer stark!;;¡[From.GetTitle] o no, la rivalidad entre nosotros sigue siendo fuerte!;;;;;;;;;x
EVTTOOLTIP100472;[Root.GetTitledFirstName] odmítá upustit od rivality, která je mezi ním a [This.GetTitledFirstName];[Root.Get_Le_TitledFirstName] refuse d'enterrer la rivalité l'opposant [This.Get_au_TitledFirstName].;[Root.GetTitledFirstName] weigert sich, die Rivalität zwischen [Root.Getihmihr] und [This.GetTitledFirstName] hinter sich zu lassen;;[Root.GetTitledFirstName] se niega a dejar de lado la rivalidad entre [Root.GetHerHim] y [This.GetTitledFirstName];;;;;;;;;x
EVTDESC100472;Byl jsem ochoten pohøbít naši rivalitu a všechny malicherné skutky, které poznamenaly naši reputaci. Byly zpùsobeny naši rivalitou, která by mìla patøit minulosti, ale [From.GetTitledFirstName] nebyl tak velkorysı jako já.\n'[Root.GetTitle] nebo [From.GetTitle], naše rivalita, bude trvat navìky!';J'avais émis le souhait de mettre un terme à notre rivalité et à nos actes mesquins, nos réputations en ayant trop souffert, mais [From.Get_le_TitledFirstName] n'a pas été aussi magnanime que moi.\n[Root.GetTitle] ou [From.GetTitle], notre rivalité reste plus vive que jamais !;Ich war bereit, unsere Rivalitäten und die belanglosen Taten zu begraben, die Sticheleien gegen unseren Ruf, die unsere Rivalität in der Vergangenheit verursacht hatte, doch [From.GetTitledFirstName] war nicht so großherzig wie ich.\n[Root.GetTitle] oder [From.GetTitle], unsere Rivalität wird für immer fortbestehen!;;Yo estaba dispuesto a enterrar nuestras rivalidades e insignificantes afrentas , el daño a nuestra reputacion que ha causado nuestra rivalidad es pasado cómo debe ser, pero [From.GetTitledFirstName] no fue tan magnánimo como yo \n '¡[Root.GetTitle] o [From.GetTitle], nuestra rivalidad va a continuar, para siempre!';;;;;;;;;x
EVTOPTA100472;Ach Boe...;Oh mon Dieu...;Oh je...;;Oh Dios ...;;;;;;;;;x
EVTDESC100480;Má rivalita vùèi lennímu pánovi [Root.Liege.GetTitledFirstName] je v rozporu s mım závazkem dostát feudálním povinnostem. Vìdomí toho, e má tìká práce mému rivalovi dovoluje ít lepší a bezpeènìjší ivot mì pøivádí témìø a k zuøivosti!;La rivalité m'opposant à m[Root.Liege.GetOnA] [Root.Liege.GetLordLady] lige, [Root.Liege.Get_le_TitledFirstName], met à l'épreuve mes devoirs féodaux. Savoir que mon dur labeur permet à m[Root.Liege.GetOnA] rival[Root.Liege.Get_E] de mener une vie plus sûre et plus agréable me tourmente au plus haut point !;Die Rivalität mit meinem Lehnsherren [Root.Liege.GetTitledFirstName] belastet meine Hingabe für meine feudalen Aufgaben. Zu wissen, dass meine harte Arbeit meinem Rivalen ein sichereres, besseres Leben beschert, ärgert mich ohne Ende!;;Mi rivalidad con mi señor [Root.Liege.GetTitledFirstName] está poniendo a prueba mi compromiso con mis obligaciones feudales. Saber que mi duro trabajo permite a mi rival vivir una vida mejor, y más segura ¡me irrita sobremanera!;;;;;;;;;x
EVTOPTA100480;[Root.Liege.GetTitledFirstName] bude mım rivalem, dokud nás smrt nerozdìlí!;[Root.Liege.GetIlElleCap] restera m[Root.Liege.GetOnA] rival[Root.Liege.Get_E] jusqu'à ce que la mort nous sépare !;[Root.Liege.GetTitledFirstName] ist bis zu meinem Lebensende mein Rivale!;;¡[Root.Liege.GetTitledFirstName] es mi rival hasta que la muerte nos separe!;;;;;;;;;x
EVTOPTB100480;Pokusím se s tím ít;Je devrais essayer de vivre avec.;Ich sollte versuchen, damit zu leben;;Debo intentar vivir con ello;;;;;;;;;x
EVTOPTC100480;Mìl bych to vydret pro zachování poøádku;Je devrais tenter une réconciliation pour le bien-être de tous.;Ich sollte es der Ordnung halber wieder wettmachen;;Debo arreglarlo por el bien del orden;;;;;;;;;x
EVTTOOLTIP100481; ;;;; ;;;;;;;;;x
opinion_stubborn_rival;Neústupnı rival;Rival opiniâtre;Sturer Rivale;;Rival Testarudo;;;;;;;;;x
opinion_respects_liege;Respekt k lennímu pánovi;Respecte le seigneur lige;Respektiert den Lehnsherren;;Respeta al señor feudal;;;;;;;;;x
EVTDESC100481;Mùj pane, obávám se, e naše rivalita je v rozporu s mım závazkem dostát feudálním povinnostem. Vìdìt, e má tìká práce dovoluje mému rivalovi ít lepší a bezpeènìjší ivot je pro mì tìkım bøemenem, kterého bych se rád zbavil. Chci, abychom pohøbili naši rivalitu a rozdíly, abych ti mohl slouit jak nejlépe dovedu.\nTvùj vìrnı poddanı,\n[From.GetTitledFirstName];M[Root.GetOnA] [Root.GetLordLady],\nJe crains que notre rivalité ne mette à l'épreuve mes obligations féodales. Savoir que mon dur labeur permet à mon ennemi de mener une vie plus agréable m'impose une pression dont je me passerais volontiers. Je souhaiterais que nous mettions un terme à notre rivalité afin que je puisse vous servir au mieux.\nVotre loyal sujet,\n[From.GetTitledFirstName];Mein Lehnsherr, ich fürchte, unsere Rivalität belastet mich zusehens. Zu wissen, dass meine harte Arbeit meinem Rivalen ein sichereres, besseres Leben beschert, belastet mich und ich wäre sehr froh, diese Belastung loswerden zu können. Lasst uns unsere Rivalität und Differenzen beilegen.\n\nEuer loyaler Vasall,\n[From.GetTitledFirstName];;Mi señor, me temo que nuestra rivalidad pone a prueba mi compromiso con mis obligaciones feudales. Saber que mi duro trabajo permite que un rival viva una vida más segura y mejor es una prueba que me gustaría eliminar. Quiero que enterrar nuestra rivalidad y nuestras diferencias para poder ofrecer lo mejor de mí. \n Vuesto leal súbdito, \n [From.GetTitledFirstName];;;;;;;;;x
EVTOPTA100481;Ano, tak to bude nejlepší...;Oui, ce serait mieux pour tout le monde...;Ja, das wäre das Beste...;;Sí, sería lo mejor...;;;;;;;;;x
EVTDESC100490;Mùj zapøisáhlı rival plánuje vzbouøenecké akce proti našemu lennímu pánovi [Root.Liege.GetTitledFirstName]!;Mon féroce rival fomente des actes de rébellion contre notre [Root.Liege.GetLordLady] lige, [Root.Liege.Get_le_TitledFirstName] !;Mein ärgster Rivale plant eine Revolte gegen unseren Lehnsherren [Root.Liege.GetTitledFirstName]!;;¡Mi acérrimo rival está planeando actos de rebeldía contra nuestro señor [Root.Liege.GetTitledFirstName]!;;;;;;;;;x
EVTOPTA100490;Nedopustím, aby rivalita zasahovala do mıch záleitostí;Je ne laisserai pas notre rivalité interférer dans la cause que je défends.;Ich werde meine Rivalität nicht mit meinem Rechtsstreit beeinträchtigen lassen;;No voy a dejar que mi rivalidad interfiera con mi causa;;;;;;;;;x
EVTOPTB100490;Snad nás spojí spoleèná nenávist?;Peut-être que nos sentiments de haine respectifs pourraient nous inciter à unir nos forces ?;Vielleicht hilft uns gemeinsamer Hass, Frieden zu schließen?;;¿Tal vez unir odios nos permita hacer las paces?;;;;;;;;;x
EVTTOOLTIP100491;[Root.GetTitledFirstName] se pøipojí k [This.GetTitledFirstName] a spiknutí proti jejich lennímu pánovi [Root.Liege.GetTitledFirstName];[Root.Get_Le_TitledFirstName] prend part au complot mis sur pied par [This.Get_le_TitledFirstName] contre leur [Root.Liege.GetLordLady] lige, [Root.Liege.Get_le_TitledFirstName].;[Root.GetTitledFirstName] nimmt an [This.GetTitledFirstName]s Anschlag gegen seinen Lehnsherren [Root.Liege.GetTitledFirstName] teil;;[Root.GetTitledFirstName] se une al complot de [This.GetTitledFirstName] contra su señor [Root.Liege.GetTitledFirstName];;;;;;;;;x
EVTDESC100491;Zrovna jsem plánoval další krok svého spiknutí, kdy [From.GetTitledFirstName] vrazil do místnosti a zeptal se, zda se mùe ke spiknutí proti [From.Liege.GetTitledFirstName] pøipojit!;J'étais en train de programmer la prochaine étape du complot lorsque [From.Get_le_TitledFirstName] a fait irruption dans la pièce et demandé à prendre part au complot contre [From.Liege.Get_le_TitledFirstName] !;Ich befand mich mitten in der Planung meiner nächsten Schritte meines Anschlags, als [From.GetTitledFirstName] in mein Gemach stürmte und mich darum bat, bei meinem Anschlag auf [From.Liege.GetTitledFirstName] eingebunden zu werden!;;Yo estaba planeando el próxmio paso del complot cuando [From.GetTitledFirstName] irrumpió en la habitación y pidió unirse a mi complot contra [From.Liege.GetTitledFirstName]! ;;;;;;;;;x
EVTOPTA100491;Nepotøebuji tvou pomoc!;Je n'ai pas besoin de votre aide !;Ich benötige Eure Hilfe nicht!;;¡No necesito tu ayuda!;;;;;;;;;x
EVTTOOLTIP100492;[Root.GetTitledFirstName] nepotøebuje, aby mu [This.GetTitledFirstName] pomáhal se spiknutím proti [This.Liege.GetTitledFirstName];[Root.Get_Le_TitledFirstName] n'a pas besoin de l'aide [This.Get_du_TitledFirstName] pour la mise en place de son complot contre [This.Liege.Get_le_TitledFirstName].;[Root.GetTitledFirstName] benötigt keine Hilfe von [This.GetTitledFirstName] für [Root.GetHerHis]en Anschlag gegen [This.Liege.GetTitledFirstName];;[Root.GetTitledFirstName] no necesita la ayuda de [This.GetTitledFirstName] con [Root.GetHerHis] complot contra [This.Liege.GetTitledFirstName];;;;;;;;;x
EVTOPTB100491;Hodí se mi jakákoli pomoc!;Toute aide est la bienvenue !;Ich könnte jede Hilfe brauchen, die ich bekommen kann!;;¡Cualquier ayuda que pueda conseguires bienvenida!;;;;;;;;;x
EVTDESC100492;U jsem se tìšil, e se pøipojím ke spiknutí, které vede [From.GetTitledFirstName] proti našemu lennímu pánovi [Root.Liege.GetTitledFirstName], ale místo aby projevil trochu vdìku a pøivítal mì s otevøenou náruèí, tak na mì [From.GetTitledFirstName] køièel a odmítl mì do svého spiknutí zasvìtit!;Je n'avais qu'une hâte, prendre part au complot mis sur pied par [From.Get_le_TitledFirstName] et à l'encontre de notre [Root.Liege.GetLordLady] lige, [Root.Liege.Get_le_TitledFirstName]. Mais au lieu de faire preuve de gratitude et de m'accueillir à bras ouverts, [From.Get_le_TitledFirstName] m'a hurlé dessus et a refusé de m'intégrer à son plan.;Ich hatte mich darauf gefreut, [From.GetTitledFirstName] bei [From.GetHerHis]em Anschlag gegen unseren Lehnsherren [Root.Liege.GetTitledFirstName] zu unterstützen - doch statt etwas Dankbarkeit zu zeigen und mich mit offenen Armen zu empfangen, schrie mich [From.GetTitledFirstName] an und weigterte sich, mich Teil [From.GetHerHis]es Anschlags werden zu lassen!;;Estaba deseando unirme a [From.GetTitledFirstName] en [From.GetHerHis] complot contra nuestro señor [Root.Liege.GetTitledFirstName], pero en lugar de mostrar un poco de gratitud y recibirme con los brazos abiertos, ¡[From.GetTitledFirstName] me gritó y se negó a dejarme que le acompañara en [From.GetHerHis] complot!;;;;;;;;;x
EVTOPTA100492;No a co mám teï dìlat?;Qu'est-ce que je fais, maintenant ?;Was soll ich nun machen?;;¿Qué debo hacer ahora?;;;;;;;;;x
EVTDESC100500;[Root.Religion.GetRandomGodName] budi pochválen! Mùj rival také pøijal tuto novou cestu ke Kristu! Aleluja!;[Root.Religion.GetRandomGodName] soit loué ! Mon ennemi juré est également devenu un nouvel adepte de Dieu ! Alléluia !;Gepriesen sei [Root.Religion.GetRandomGodName]! Mein ärgster Rivale ist ein Anhänger des neuen Weges Christi geworden! Hallelujah!;;¡Alabado sea [Root.Religion.GetRandomGodName]! ¡Mi acérrimo rival se ha convertido en un seguidor de la nueva fe de Cristo! ¡Aleluya!;;;;;;;;;x
EVTOPTA100500;Musím pøehodnotit naše vztahy!;Je dois réévaluer nos rapports.;Ich muss unsere Beziehung neu bewerten!;;¡Tengo que volver a evaluar nuestras relaciones!;;;;;;;;;x
EVTOPTB100500;Miluj rivala svého v této situaci neplatí;Aime ton ennemi ne s'applique pas dans cette situation.;Liebe deinen Feind ist in dieser Situation nicht anwendbar;;Ama a tu rival, no se aplica en este caso;;;;;;;;;x
EVTDESC100501;[Root.Religion.GetName] víra nás uèí milovat své rivaly, ale [From.GetTitledFirstName] mì zcela neèekanì pøekvapil, kdy mi navrhl, abychom ukonèili naši rivalitu na poèest uèení, které pøináší [Root.Religion.GetRandomGodName]...;La religion [Root.Religion.GetName] nous enseigne qu'il faut aimer son ennemi, mais ça a été une vraie surprise quand [From.Get_le_TitledFirstName] a proposé de mettre un terme à notre rivalité en l'honneur de [Root.Religion.GetRandomGodName]...;Der [Root.Religion.GetName]e Glaube lehrt uns, unsere Feinde zu lieben, doch [From.GetTitledFirstName] hat mich überrascht, als [From.GetSheHe] vorschlug, wir sollten unsere Rivalität zu Ehren von [Root.Religion.GetRandomGodName] beenden...;;La fe [Root.Religion.GetName] nos enseña a amar al rival, pero [From.GetTitledFirstName] te cogió por sorpresa cuando [From.GetSheHe] propuso que deberíamos poner fin a nuestra rivalidad en honor a las enseñanzas de [Root.Religion.GetRandomGodName]...;;;;;;;;;x
EVTOPTA100501;V zájmu [Root.Religion.GetRandomGodName]!;Pour l'amour de [Root.Religion.GetRandomGodName] !;Um [Root.Religion.GetRandomGodName]s willen!;;¡Por el bien de [Root.Religion.GetRandomGodName]!;;;;;;;;;x
EVTTOOLTIP100502;[Root.GetTitledFirstName] ukonèí svou rivalitu vùèi [This.GetTitledFirstName];[Root.Get_Le_TitledFirstName] met un terme à la rivalité l'opposant [This.Get_au_TitledFirstName].;[Root.GetTitledFirstName] beendet [Root.GetHerHis]e und [This.GetTitledFirstName]s Rivalität;;[Root.GetTitledFirstName] termina [Root.GetHerHis] su rivalidad con [This.GetTitledFirstName];;;;;;;;;x
EVTOPTB100501;[Root.Religion.GetRandomGodNameCap] nám odpustí naši rivalitu!;[Root.Religion.GetRandomGodNameCap] pardonnerait cette rivalité qui nous oppose !;[Root.Religion.GetRandomGodNameCap] würde unsere Rivalität stillschweigend dulden!;;¡[Root.Religion.GetRandomGodNameCap] aprobaría nuestra rivalidad!;;;;;;;;;x
EVTTOOLTIP100503;[Root.GetTitledFirstName] odmítl návrh na ukonèení jejich rivality, kterı vznesl [This.GetTitledFirstName];[Root.Get_Le_TitledFirstName] rejette l'offre [This.Get_du_TitledFirstName] de mettre un terme à leur rivalité.;[Root.GetTitledFirstName] weist [This.GetTitledFirstName]s Vorschlag zurück, ihre Rivalität zu beenden;;[Root.GetTitledFirstName] rechaza la sugerencia de [This.GetTitledFirstName] de poner fin a su rivalidad;;;;;;;;;x
opinion_continued_rivalry;Pokraèující rivalita;Une rivalité qui perdure ;Fortgesetzte Rivalität;;Rivalidad continuada;;;;;;;;;x
EVTDESC100502;Pro lásku [Root.Religion.GetRandomGodName], já souhlasím! Nebojujme spolu ani se mezi sebou více nehádejme. Mìjme v úctì uèení, která nám pøináší [Root.Religion.GetRandomGodName] a které øíká, Miluj rivala svého!'\n[From.GetTitledFirstName] souhlasí s ukonèením naší malicherné rivality!;Pour l'amour de [Root.Religion.GetRandomGodName], j'accepte votre offre ! Mettons un terme à ces disputes et respectons les enseignements de [Root.Religion.GetRandomGodName] affirmant qu'il faut aimer son rival !\n[From.GetTitledFirstName] a accepté de mettre un terme à notre mesquine rivalité.;Für die Liebe [Root.Religion.GetRandomGodName]s, ich stimme zu! Lasst uns nicht länger kämpfen, noch streiten, lasst uns [Root.Religion.GetRandomGodName]s Lehren, deinen Rivalen zu lieben, respektieren!\n[From.GetTitledFirstName] hat zugestimmt, unsere engstirnige Rivalität zu beenden!;;Por el amor de [Root.Religion.GetRandomGodName], ¡estoy de acuerdo! No debemos pelear ni discutir, vamos a respetar las enseñanzas de [Root.Religion.GetRandomGodName] acerca de amar atu rival! '\n[From.GetTitledFirstName] acordó poner fin a nuestra mezquina rivalidad!;;;;;;;;;x
EVTOPTA100502;Tis a joyous day!;Quel jour heureux !;Dies ist ein freudiger Tag!;;¡Este es un día feliz!;;;;;;;;;x
EVTDESC100503;What has [Root.Religion.GetRandomGodName] to do with our rivalry? Was [Root.Religion.GetRandomGodName] there when we became rivals? No! I see no reason why our [Root.Religion.GetName] faith would make us friends.'\n[From.GetTitledFirstName] did not want to let go of our rivalry.;Je ne vois pas ce que [Root.Religion.GetRandomGodName] a à voir avec notre rivalité ? Est-ce que [Root.Religion.GetRandomGodName] était présent quand nous sommes devenus ennemis ? Non ! Alors je ne vois pas en quoi notre foi [Root.Religion.GetName] ferait de nous des amis.\n[From.GetTitledFirstName] a refusé de mettre un terme à notre rivalité.;Was hat [Root.Religion.GetRandomGodName] mit unserer Rivalität zu tun? War [Root.Religion.GetRandomGodName] dabei, als wir Rivalen wurden? Nein! Ich sehe keinen Grund, weshalb unser [Root.Religion.GetName]er Glaube uns zu Freunden machen sollte.\n[From.GetTitledFirstName] möchte von unserer Rivalität nicht ablassen.;;¿Qué tiene [Root.Religion.GetRandomGodName] que ver con nuestra rivalidad? ¿Estaba [Root.Religion.GetRandomGodName] allí cuando nos convertimos en rivales? ¡No! No veo ninguna razón por la que nuestra fe [Root.Religion.GetName] nos haga ser amigos. '\n [From.GetTitledFirstName] no quiso dejar de lado nuestra rivalidad.;;;;;;;;;x
EVTOPTA100503;I thought our common faith would make us friends...;Je pensais que la foi que nous partageons ferait de nous des amis...;Ich nahm an, unser gemeinsamer Glaube würde uns zu Freunden machen...;;Pensé nuestra fe común nos haría amigos ...;;;;;;;;;x
EVTOPTB6502;Kick the kitty;Donner un coup de pied au chaton;Tretet das Kätzchen;;Patea al gatito;;;;;;;;;x
opinion_killed_father;Killed my father;A tué mon père;Tötete meinen Vater;;Maté a mi padre;;;;;;;;;x
EVTDESC100510;It is a perfect opportunity - my liege [Root.Liege.GetTitledFirstName] has invited both me and my rival to [Root.Liege.GetHerHis] hunt in the forests of [Root.Liege.Location.GetName]. A small mistake can have devastating consequences, an arrow released at the wrong time might pierce through my rival's heart...;C'est une opportunité de rêve : m[Root.Liege.GetOnA] [Root.Liege.GetLordLady] lige, [Root.Liege.Get_le_TitledFirstName] nous a invités, m[Root.GetOnA] rival[Root.Get_E] et moi, à une partie de chasse dans la forêt de [Root.Liege.Location.GetName]. Une minuscule erreur peut avoir des conséquences funestes, une flèche tirée au mauvais moment pourrait transpercer le coeur de mon ennemi...;Es ist eine perfekte Gelegenheit - mein Lehnsherr [Root.Liege.GetTitledFirstName] hat meinen Rivalen und mich zu [Root.Liege.GetHerHis]er Jagd in den Wäldern von [Root.Liege.Location.GetName] eingeladen. Ein kleiner Fehler kann verheerende Folgen haben, ein Pfeil, der zur falschen Zeit losgelassen wird, könnte das Herz meines Rivalen treffen...;;Es una oportunidad perfecta - mi señor [Root.Liege.GetTitledFirstName] nos ha invitado a mi rival y a mi a su jornada de caza en los bosques de [Root.Liege.Location.GetName]. Un pequeño error puede tener consecuencias devastadoras, una flecha lanzada en el momento equivocado podría atravesar el corazón de mi rival...;;;;;;;;;x
EVTOPTA100510;It's now or never!;C'est maintenant ou jamais !;Jetzt oder nie!;;¡Es ahora o nunca!;;;;;;;;;x
EVTOPTB100510;Peasant, fire at my command!;Paysan, tirez à mon signal !;Bauer, feuert auf mein Kommando!;;¡Campesino, dispara a mi señal!;;;;;;;;;x
EVTTOOLTIP100511;[Root.GetTitledFirstName] bribes [This.GetTitledFirstName] to shoot [Root.GetHerHis] rival with an arrow;[Root.Get_Le_TitledFirstName] soudoie [This.Get_le_TitledFirstName] pour tuer une personne avec qui [Root.GetIlElle] est en rivalité à l'aide d'une flèche.;[Root.GetTitledFirstName] besticht [This.GetTitledFirstName], mit einem Pfeil auf [Root.GetHerHis]en Rivalen zu schießen;;[Root.GetTitledFirstName] soborna a [This.GetTitledFirstName] para que dispare a [Root.GetHerHis] rival con una flecha;;;;;;;;;x
EVTOPTC100510;Let's just enjoy the hunt;Profitons seulement de la partie de chasse.;Lasst uns einfach die Jagd genießen;;Disfrutemos la caza;;;;;;;;;x
EVTTOOLTIP36010;The White Stag;Le cerf blanc;Der Weiße Hirsch;;El Ciervo Blanco;;;;;;;;;x
EVTDESC100511;I heard the arrow the second before it hit. The whirring noise its feather made as it sang its way through the forest should have made it easier to avoid it...;J'ai entendu la flèche une seconde avant qu'elle n'atteigne sa cible. Le bruissement de la plume tandis que la flèche filait à travers les arbres aurait dû me mettre la puce à l'oreille...;Ich hörte den Pfeil in der Sekunde, in der er mich traf. Das schwirrende Geräusch der Federn ließ es klingen, als sänge er sich seinen Weg durch den Wald, hätte es mir leichter machen sollen, ihm auszuweichen...;;Escuché la flecha segundos antes de que llegara. El que su pluma sonara como si cantara a su paso por el bosque debería haber hecho que fuera más fácil evitarla...;;;;;;;;;x
EVTOPTA100511;The arrow hit my arm!;La flèche m'a atteint au bras !;Der Pfeil hat meinen Arm getroffen!;;La flecha golpeó mi brazo!;;;;;;;;;x
EVTOPTB100511;The arrow pierced my leg!;La flèche m'a transpercé la jambe !;Der Pfeil hat mein Bein durchstochen!;;La flecha atravesó mi pierna!;;;;;;;;;x
EVTOPTC100511;The arrow... pierced my heart...;La flèche... m'a atteint... droit dans le coeur...;Der Pfeil... hat mein Herz durchstochen...;;La flecha ... me atravesó el corazón ...;;;;;;;;;x
EVTOPTD100511;The arrow only grazed me;La flèche m'a seulement effleuré.;Der Pfeil streifte mich nur;;La flecha sólo me rozó;;;;;;;;;x
EVTDESC100512;I held my breath as the arrow left the bow, willed my eyes to stay open and follow its path. It was aimed directly at [From.GetTitledFirstName] and I was sure the arrow would hit true...;J'ai retenu ma respiration tandis que mon arc propulsait la flèche, je me forçais à garder les yeux ouverts pour observer la trajectoire du projectile. J'avais visé [From.Get_le_TitledFirstName] et j'étais certain que la flèche atteindrait sa cible...;Ich hielt den Atem an, als der Pfeil meinen Bogen verließ, zwang mich, meine Augen aufzuhalten und seinem Pfad zu folgen. Er zielte direkt auf [From.GetTitledFirstName] und ich war mir sicher, der Pfeil würde direkt ins Schwarze treffen...;;¡Contuve el aliento mientras la flecha abandonaba el arco, deseando que mis ojos permanecieran abiertos y siguieran su camino. Estaba directamente apuntada a [From.GetTitledFirstName] y estaba seguro de que la flecha le alcanzaría...;;;;;;;;;x
EVTOPTA100512;...it hit [From.GetTitledFirstName]'s arm, wounding [From.GetHerHim]!;La flèche a touché [From.Get_le_TitledFirstName] au bras, provoquant une grave blessure !;...er traf [From.GetTitledFirstName]s Arm und verletzte [From.GetHerHim]!;;... golpeó el brazo de [From.GetTitledFirstName], hiriéndole!;;;;;;;;;x
EVTOPTB100512;...it hit [From.GetTitledFirstName]'s leg, maiming [From.GetHerHim]!;La flèche a touché [From.Get_le_TitledFirstName] à la jambe, estropiant ma cible !;...er traf [From.GetTitledFirstName]s Bein und verstümmelte [From.GetHerHim]!;;... golpeó la pierna de [From.GetTitledFirstName], mutilándole!;;;;;;;;;x
EVTOPTC100512;...the arrow missed [From.GetTitledFirstName]!;La flèche a manqué [From.Get_le_TitledFirstName] !;...der Pfeil verfehlte [From.GetTitledFirstName]!;;... la flecha erró a [From.GetTitledFirstName]!;;;;;;;;;x
EVTDESC100513;The arrow struck true, piercing [From.GetTitledFirstName]'s heart and [From.GetSheHe] was dead before [From.GetSheHe] fell off the horse. No one wanted to admit whose arrow killed [From.GetTitledFirstName] and so [From.GetTitledFirstName] death became a sad hunting accident.;La flèche a atteint sa cible, transperçant [From.Get_le_TitledFirstName] en plein coeur, qui mourut avant même de tomber de sa monture. Personne n'a voulu dénoncer le tireur qui avait tué [From.Get_le_TitledFirstName] et sa mort est passée pour un tragique accident de chasse.;Der Pfeil traf ins Schwarze, durchbohrte [From.GetTitledFirstName]s Herz und [From.GetSheHe] war tot, bevor [From.GetSheHe] vom Pferd fiel. Niemand wollte sagen, wessen Pfeil [From.GetTitledFirstName] getötet hatte, und so wurde aus [From.GetTitledFirstName]s Tod ein Jagdunfall.;;La flecha acertó, traspasando el corazón de [From.GetTitledFirstName] y [From.GetSheHe] falleció antes de caer del caballo. Nadie quiso admitir de quién era la flecha que mató a [From.GetTitledFirstName] y así la muerte de [From.GetTitledFirstName] se convirtió en un triste accidente de caza.;;;;;;;;;x
EVTOPTA100513;A perfect shot!;Un tir parfait !;Ein perfekter Schuss!;;¡Un tiro perfecto!;;;;;;;;;x
EVTTOOLTIP100514;[This.GetTitledFirstName] swears vengeance on [This.GetHerHis] father [This.Father.GetTitledFirstName]'s murderer [Root.GetTitledFirstName];[This.Get_Le_TitledFirstName] jure de se venger [Root.Get_du_TitledFirstName], l'assassin de son père [This.Father.Get_le_TitledFirstName].;[This.GetTitledFirstName] schwört [Root.GetTitledFirstName], dem Mörder [This.GetHerHis]es Vaters, [This.Father.GetTitledFirstName], Rache;;[This.GetTitledFirstName] ha jurado vengarse del asesino de [This.GetHerHis] padre [This.Father.GetTitledFirstName], [Root.GetTitledFirstName];;;;;;;;;x
EVTDESC100514;My father [Root.Father.GetTitledFirstName]'s hunting accident was no accident. [From.GetTitledFirstName], my father's rival, held the bow with the arrow that pierced my father's heart!;La mort de mon père, [Root.Father.Get_le_TitledFirstName], n'avait rien d'un accident. [From.Get_Le_TitledFirstName], l'éternel rival de mon père, est l'auteur du tir qui a l'a tué !;Der Jagdunfall meines Vaters [Root.Father.GetTitledFirstName] war kein Unfall. [From.GetTitledFirstName], der Rivale meines Vaters, hielt den Bogen mit den Pfeilen in der Hand, mit denen das Herz meines Vaters durchbohrt wurde!;;El accidente de caza de mi padre [Root.Father.GetTitledFirstName] no fue un accidente. ¡[From.GetTitledFirstName], el rival de mi padre, sostenía el arco que arrojó la flecha que atravesó el corazón de mi padre!;;;;;;;;;x
EVTOPTA100514;I will get my revenge, sooner than later!;Je me vengerai, tôt ou tard !;Früher oder später werde ich meine Rache bekommen!;;Conseguiré mi venganza, ¡tarde o temprano!;;;;;;;;;x
the_content;The Contented One;Celui qui est satisfait;Der Zufriedengestellte;;El Satisfecho;;;;;;;;;x
the_failed_poisoner;Failed Poisoner;Empoisonneur raté;Fehlgeschlagener Giftmischer;;Envenenador equivocado;;;;;;;;;x
