#CODE;ENGLISH;FRENCH;;GERMAN;SPANISH;;;;;;;;;x
EDUCATE_CHARACTER_INTERACTION_4B;Názor §Y[AdultExtra.GetTitledFirstName]§W na §Y[Actor.GetTitledFirstName]§W se zvıší o §G$OPINION$§W.;L'opinion [AdultExtra.Get_only_du_Title]§Y[AdultExtra.GetTitledFirstName]§W à l'égard [Actor.Get_only_du_Title]§Y[Actor.GetTitledFirstName]§W a augmenté de §G$OPINION$§W.;;§Y[AdultExtra.GetTitledFirstName]§W's Meinung über §Y[Actor.GetTitledFirstName]§W erhöht um §G$OPINION$§W.;La opinión de §Y[AdultExtra.GetTitledFirstName]§W sobre §Y[Actor.GetTitledFirstName]§W ha mejorado un §G$OPINION$§W.;;;;;;;;;x
EDUCATE_CHARACTER_INTERACTION_5;Názor §Y[ChildExtra.Guardian.GetBestName]§W na §Y[Actor.GetTitledFirstName]§W se sníí o §R$OPINION$§W.;L'opinion [ChildExtra.Guardian.Get_only_du_Title]§Y[ChildExtra.Guardian.GetBestName]§W à l'égard [Actor.Get_only_du_Title]§Y[Actor.GetTitledFirstName]§W a baissé de §R$OPINION$§W.;;§Y[ChildExtra.Guardian.GetBestName]§W's Meinung über §Y[Actor.GetTitledFirstName]§W erhöht um §R$OPINION$§W.;La opinión de §Y[ChildExtra.Guardian.GetBestName]§W sobre §Y[Actor.GetTitledFirstName]§W ha empeorado un §R$OPINION$§W.;;;;;;;;;x
EDUCATE_CHARACTER_INTERACTION_ACCEPT_SETUP;Poruènictví pøijato;Tutelle acceptée;;Vormundschaft akzeptiert;Custodia aceptada;;;;;;;;;x
EDUCATE_CHARACTER_INTERACTION_ACCEPT_LOG;§Y[AdultExtra.GetBestName]§W se stal novım poruèníkem pro §Y[ChildExtra.GetBestName]§W.;[AdultExtra.Get_only_Le_Title]§Y[AdultExtra.GetBestName]§W est [AdultExtra.GetLeLa] nouv[AdultExtra.GetEauElle] tut[AdultExtra.GetEurRice] [ChildExtra.Get_only_du_Title]§Y[ChildExtra.GetBestName]§W.;;§Y[AdultExtra.GetBestName]§W wurde neuer Vormund von §Y[ChildExtra.GetBestName]§W.;§Y[AdultExtra.GetBestName]§W se convierte en el nuevo tutor de §Y[ChildExtra.GetBestName]§W.;;;;;;;;;x
EDUCATE_CHARACTER_INTERACTION_DECLINE_SETUP;Poruènictví odmítnuto;Tutelle refusée;;Vormundschaft abgelehnt;Custodia rechazada;;;;;;;;;x
EDUCATE_CHARACTER_INTERACTION_DECLINE_LOG;§Y[AdultExtra.GetBestName]§W odmítl naší nabídku stát se novım poruèníkem pro §Y[ChildExtra.GetBestName]§W.;[AdultExtra.Get_only_Le_Title]§Y[AdultExtra.GetBestName]§W a refusé de devenir le tuteur [ChildExtra.Get_only_du_Title]§Y[ChildExtra.GetBestName]§W.;;§Y[AdultExtra.GetBestName]§W lehnte unseren Vorschlag ab, neuer Vormund von §Y[ChildExtra.GetBestName]§W zu werden.;§Y[AdultExtra.GetBestName]§W rechaza nuestra propuesta para ser el nuevo guardián de §Y[ChildExtra.GetBestName]§W.;;;;;;;;;x
EDUCATE_CHARACTER_INTERACTION_LETTER;Navrhujeme, aby se [AdultExtra.GetBestName] stal poruèníkem našeho drobeèka [ChildExtra.GetBestName] a byl tak vychován jako správnı [AdultExtra.Culture.GetName] [AdultExtra.Religion.GetName].;Nous proposons que [AdultExtra.Get_only_le_Title][AdultExtra.GetBestName] garde et éduque [ChildExtra.Get_only_le_Title][ChildExtra.GetBestName] afin que son éducation s'inspire de la culture [AdultExtra.Culture.GetName] et la religion [AdultExtra.Religion.GetName].;;Wir schlagen vor, dass [AdultExtra.GetBestName] der Vormund und Mentor von Klein-[ChildExtra.GetBestName] wird, damit [ChildExtra.GetSubjectPronoun] anständig [AdultExtra.Culture.GetName] und [AdultExtra.Religion.GetName] erzogen werden kann.;Proponemos que [AdultExtra.GetBestName] sea el guardián y mentor del pequeño [ChildExtra.GetBestName], para que [ChildExtra.GetSubjectPronoun] sea educado como un buen [AdultExtra.Culture.GetName] [AdultExtra.Religion.GetName].;;;;;;;;;x
TECH_CONSTRUCTION;Stavba;Construction;;Bau;Construcción;;;;;;;;;x
b_szczyrzycz;Szczyrzyc;Szczyrzyc;;Szczyrzyc;Szczyrzyc;;;;;;;;;x
EVTDESC30031;Mùj vìzeò, cho [From.GetTitledFirstName] [From.Spouse.GetTitledFirstName], mi zaslal dopis, ve kterém naléhá, abych se s ním setkal v jeho pevnosti. Poádal mì, zda bych neprojevil slitování a nepropustil jeho cho za jistı tuènı obnos, kterım však oèividnì neoplıvá.;[outside_spouse.Get_Le_TitledFirstName], [outside_spouse.GetLeLa] [outside_spouse.GetHusbandWife] de m[prisoner_spouse.GetOnA] prisonni[prisoner_spouse.GetErEre], [prisoner_spouse.Get_le_TitledFirstName], m'a envoyé une lettre pour me supplier de [outside_spouse.GetLeLa] rencontrer dans son donjon. [outside_spouse.GetIlElleCap] m'a demandé de me montrer miséricordieu[Root.GetXSe] et d'accepter sa libération en échange d'une grosse somme d'argent qu'[outside_spouse.GetIlElle] ne possède pas de toute évidence.;;Der Ehepartner meines Gefangenen [outside_spouse.GetTitledFirstName], [prisoner_spouse.GetTitledFirstName], schickte mir einen Brief, in dem auf ein Treffen in [outside_spouse.GetHerHis]er Unterkunft bestanden wurde. [outside_spouse.GetSheHeCap] bat mich um Gnade und um die Freilassung des Ehepartners für eine stolze Summe Geldes, die [outside_spouse.GetSheHe] offensichtlich nicht hat.;El cónyuge [outside_spouse.GetTitledFirstName] de mi prisionero [prisoner_spouse.GetTitledFirstName] me envió una carta para que nos viéramos en su celda. [outside_spouse.GetSheHeCap] me pidió que fuera clemente y le liberase por una buena suma de la que obviamente no dispone.;;;;;;;;;x
EVTOPTA30031;To nelze dojednat;Ce n'est pas négociable.;;Dies ist nicht verhandelbar;Esto no es negociable;;;;;;;;;x
EVTTOOLTIP30036;[This.GetTitledFirstName] bude varován o následcích plynoucích z propuštìní [This.Spouse.GetTitledFirstName];[outside_spouse.Get_Le_TitledFirstName] va être mis[outside_spouse.Get_E] en garde sur les conséquences d'une libération [prisoner_spouse.Get_du_TitledFirstName].;;[outside_spouse.GetTitledFirstName] wird über die Konsequenzen einer Freilassung von [prisoner_spouse.GetTitledFirstName] gewarnt werden;[outside_spouse.GetTitledFirstName] será advertido de las consecuencias de liberar a [prisoner_spouse.GetTitledFirstName];;;;;;;;;x
EVTDESC3230;Poslední dobou jsem na sebe zaèal bıt a pøíliš pyšnı. Mùj [Root.GetLordSpiritualName] [Root.job_spiritual.GetTitledFirstName] si toho všiml a peskoval mì kvùli tomu.;J'ai tellement pris la grosse tête dernièrement que cela m'a valu une remontrance de la part de mon [Root.GetLordSpiritualName], [Root.job_spiritual.Get_le_TitledFirstName].;;In letzter Zeit bin ich derart stolz auf mich gewesen, dass dies meinem [Root.GetLordSpiritualName], [Root.job_spiritual.GetTitledFirstName], aufgefallen ist. Ich wurde deswegen ordentlich gescholten.;Últimamente me siento tan orgulloso de mí mismo que mi [Root.GetLordSpiritualName] [Root.job_spiritual.GetTitledFirstName] se ha enterado y me ha regañado.;;;;;;;;;x
EVTOPTE3655;Mùj [Root.GetLordSpiritualName] [Root.job_spiritual.GetTitledFirstName] se bojí divokého lovu!;Notre [Root.GetLordSpiritualName], [Root.job_spiritual.Get_le_TitledFirstName], a peur de la chasse à courre !;;Mein [Root.GetLordSpiritualName], [Root.job_spiritual.GetTitledFirstName], hat Angst vor der Wilden Jagd!;¡Mi [Root.GetLordSpiritualName], [Root.job_spiritual.GetTitledFirstName], teme a los Cazadores Fantasmas!;;;;;;;;;x
EVTDESC30059;S [Root.Religion.GetName] církevními hodnostáøi se vdy nedá jednat jednoduchım zpùsobem. Musím zajistit, abychom já i moje manelka [Root.Spouse.GetFirstName] získali jejich poehnání. Mùj [Root.GetLordSpiritualName] [Root.job_spiritual.GetFullName] mi poradí, jak toho dosáhnout.;Ce n'est pas toujours facile de traiter avec les membres de l'Église [Root.Religion.GetName] prompts à protester. Je dois à la fois veiller à obtenir leur approbation sur mon gouvernement et également tenir compte des conseils de ma femme, [Root.Spouse.GetFirstName], et de mon [Root.GetLordSpiritualName], [Root.job_spiritual.GetFullName].;;Die Geistlichen der [Root.Religion.GetName]en Kirche sind manchmal etwas schwierig. Ich muss dafür sorgen, dass ich ihre Zustimmung habe und sowohl meine Frau [Root.Spouse.GetFirstName] als auch [Root.job_spiritual.GetFullName], mein [Root.GetLordSpiritualName], geben mir Rat, wie die Zustimmung der Kirche zu erlangen sei.;No siempre es fácil tratar con los clérigos de [Root.Religion.GetName]. Debo lograr su aprobación y tanto mi esposa [Root.Spouse.GetFirstName] como mi [Root.GetLordSpiritualName] [Root.job_spiritual.GetFullName] me aconsejan acerca de cómo obtener el beneplácito de los clérigos de [Root.Religion.GetName].;;;;;;;;;x
EVTDESC30072;Pøátelství mezi mnou a tímto dvoøanem je zcela mimoøádné. Bojím se však, e ho mùu ztratit. Musím vymyslet nìco, po èem se mùj manel [Root.Spouse.GetFirstName] zbaví toho starého [Root.GetLordSpiritualName] [Root.Spouse.job_spiritual.GetFullName] a jmenuje mého pøítele do funkce místo nìho.;Je suis très proche d'un courtisan, mais je crains de le perdre si je ne parviens pas à convaincre mon mari, [Root.Spouse.GetFirstName], de se débarrasser de l'actuel [Root.GetLordSpiritualName], [Root.Spouse.job_spiritual.GetFullName], pour le remplacer par mon ami.;;Ich unterhalte zu einem der Höflinge eine sehr spezielle Freundschaft, aber ich fürchte ihn zu verlieren, wenn ich meinen Ehemann, [Root.Spouse.GetFirstName], nicht dazu bringen kann, den alten [Root.GetLordSpiritualName], [Root.Spouse.job_spiritual.GetFullName], loszuwerden und meinen Freund [Root.GetLordSpiritualName] zu seinem Nachfolger zu bestellen.;La amistad entre el cortesano y yo es muy especial, pero temo perderla si no convenzo a mi esposo [Root.Spouse.GetFirstName] de que despida al antiguo [Root.GetLordSpiritualName] [Root.Spouse.job_spiritual.GetFullName] y nombre en su lugar a mi amigo.;;;;;;;;;x
EVTDESC30073;Všiml jsem si, e [Root.Spouse.GetFirstName] projevuje náklonost jednomu z dvoøanù a slyšel jsem ji chválit jeho zbonost. Nepøekvapilo mì tedy, kdy mì zkoušela pøesvìdèit, e by z nìj byl skvìlı [Root.GetLordSpiritualName]. Problém je, e [Root.job_spiritual.GetFullName] je velmi respektovanı a mnoho lidí by jeho odvolání neschvalovalo, i kdyby si to [Root.Spouse.GetFirstName] tolik pøála.;J'ai remarqué l'affection de [Root.Spouse.GetFirstName] pour un des courtisans et je l'ai entendue faire l'éloge de sa [Player.Religion.GetPietyName]. Je n'ai donc pas été surpris qu'elle essaie de me convaincre de le nommer au poste de [Root.GetLordSpiritualName]. L'ennui, c'est que [Root.job_spiritual.GetFullName] est très respecté et beaucoup désapprouveraient ma décision si j'accédais à la demande de [Root.Spouse.GetFirstName].;;Ich habe [Root.Spouse.GetFirstName]s Zuneigung für einen der Höflinge bemerkt und hörte sie seine [Player.Religion.GetPietyName] preisen. Daher überraschte es mich nicht sonderlich, als sie mich zu überzeugen versuchte, ihn zum [Root.GetLordSpiritualName] zu ernennen. Das Problem dabei ist nur, dass [Root.job_spiritual.GetFullName] hoch angesehen ist und viele es nicht gerne sähen, wenn ich [Root.Spouse.GetFirstName]s Wunsch erfüllen würde.;He notado el afecto de [Root.Spouse.GetFirstName] por un cortesano y le oí elogiar su [Player.Religion.GetPietyName], así que no me sorprendió cuando me pidió que le nombrase [Root.GetLordSpiritualName]. El problema es que [Root.job_spiritual.GetFullName] es muy respetado y muchos desaprobarían que cumpliese el deseo de [Root.Spouse.GetFirstName].;;;;;;;;;x
EVTOPTA30073;Udìlám z pøítele [Root.Spouse.GetFirstName] [Root.GetLordSpiritualName];Je vais nommer l'ami de [Root.Spouse.GetFirstName] au poste de [Root.GetLordSpiritualName];;Ich werde [Root.Spouse.GetFirstName]s Freund zum [Root.GetLordSpiritualName] machen;Nombraré al amigo de [Root.Spouse.GetFirstName] [Root.GetLordSpiritualName];;;;;;;;;x
EVTDESC30074;Vím, e [Root.GetLordSpiritualName] [Root.Spouse.job_spiritual.GetFullName] je velmi respektován, e mnoho lidí nebude souhlasit a e budou mému mui vyèítat, kdy z [Root.Spouse.GetFullName] udìlá svého [Root.GetLordSpiritualName], ale je mi to jedno. Chci ho mít u dvora!;Je sais que le [Root.GetLordSpiritualName] [Root.Spouse.job_spiritual.GetFullName] est très respecté. Beaucoup désapprouveraient mon mari, [Root.Spouse.GetFullName], s'il choisissait de nommer mon ami au poste de [Root.GetLordSpiritualName], mais je m'en moque. J'ai besoin d'un ami à la cour !;;Ich weiß sehr wohl, dass [Root.GetLordSpiritualName] [Root.Spouse.job_spiritual.GetFullName] hoch angesehen ist, und dass viele meinen Ehemann [Root.Spouse.GetFullName] missbilligen und tadeln würden, wenn er meinen Freund zum [Root.GetLordSpiritualName] bestellen würde, aber das ist mir egal. Ich brauche einen Freund am Hof!;Sé que [Root.GetLordSpiritualName] [Root.Spouse.job_spiritual.GetFullName] es muy respetado y que muchos reprocharían a mi esposo [Root.Spouse.GetFullName] que nombrase a mi amigo en su lugar, pero no me importa. ¡Necesito un amigo en la corte!;;;;;;;;;x
EVTOPTA30074;Radostná zpráva! Mùj pøítel se stal [Root.GetLordSpiritualName]!;Excellente nouvelle ! Mon ami a été nommé [Root.GetLordSpiritualName] !;;Freudige Neuigkeiten! Mein Freund ist [Root.GetLordSpiritualName]!;¡Buenas noticias! ¡Mi amigo es [Root.GetLordSpiritualName]!;;;;;;;;;x
EVTTOOLTIP69089;Všichni dvoøané budou vìdìt, e [Root.GetTitledFirstName] nedùvìøuje [Root.GetLordSpiritualName] [This.GetTitledFirstName];Tous les courtisans sauront que [Root.Get_le_TitledFirstName] ne fait pas confiance au [Root.GetLordSpiritualName], [This.Get_le_TitledFirstName].;;Alle Höflinge werden wissen, dass [Root.GetTitledFirstName] [Root.GetLordSpiritualName] [This.GetTitledFirstName] nicht vertraut;Todos los cortesanos sabrán que [Root.GetTitledFirstName] no confía en [Root.GetLordSpiritualName] [This.GetTitledFirstName];;;;;;;;;x
EVTDESC69089;[From.GetTitledFirstName] mi nedùvìøuje jakosvému [From.GetLordSpiritualName] a zpùsobil, e všichni u dvora mì nemají rádi!;Le fait que [From.Get_le_TitledFirstName] ne me fasse pas confiance en tant que [From.GetLordSpiritualName] me vaut l'antipathie de tous les membres de la cour !;;[From.GetTitledFirstName]s Misstrauen mir gegenüber als [From.GetHerHis] [From.GetLordSpiritualName] hat dazu geführt, dass mich niemand am Hof mehr mag!;¡La desconfianza de [From.GetTitledFirstName] en mi labor como [From.GetLordSpiritualName] ha causado que toda la corte me deteste!;;;;;;;;;x
EVTDESC75004;Není lepšího mue, kterı by zvyšoval názor církve na mì nebo mì uèil bıt zbonìjším muem, ne mùj [Root.GetLordSpiritualName] [Root.job_spiritual.GetTitledFirstName]!;M[Root.job_spiritual.Get_on_JobTitle], [Root.job_spiritual.Get_le_TitledFirstName], n'a pas son pareil pour améliorer l'opinion que le clergé se fait de moi et renforcer ma piété !;;Kein Mann kann die Meinung der Kirche über mich besser steigern oder mich besser lehren, gottesfürchtiger zu werden, als mein [Root.GetLordSpiritualName] [Root.job_spiritual.GetTitledFirstName]!;¡No hay mejor hombre para mejorar la opinión de la iglesia sobre mí o para enseñarme a ser una persona más piadosa que mi [Root.GetLordSpiritualName] [Root.job_spiritual.GetTitledFirstName]!;;;;;;;;;x
EVTDESC75052;[Root.GetLordSpiritualName] [From.GetTitledFirstName] našel kacíøe u mého dvora a poadoval, abych ho vyhostil pod trestem smrti v pøípadì jeho návratu k mému dvoru.;Le [Root.GetLordSpiritualName], [From.Get_le_TitledFirstName], a démasqué un hérétique au sein de ma cour et insiste, non, exige que je le bannisse et veille à ce qu'il ne revienne jamais sous peine de mort.;;[Root.GetLordSpiritualName] [From.GetTitledFirstName] hat einen Ketzer an meinem Hof gefunden. Er bestand darauf ... nein, forderte ausdrücklich, dass ich den Ketzer verbannte und ihm die Rückkehr unter Androhung von Folter und Tod verbat.;[Root.GetLordSpiritualName] [From.GetTitledFirstName] halló un hereje en mi corte e insistió, no, exigió que le desterrase bajo pena de muerte.;;;;;;;;;x
EVTDESC75054;Jak silnı jsem [From.GetLordSpiritualName], pokud mi mùj pán nenaslouchá? Kacíø neshoøel na hranici, navzdory mım zoufalım prosbám u [From.GetTitledFirstName].;À quoi bon être [From.GetLordSpiritualName] si m[From.GetOnA] [From.GetLordLady] lige ne m'écoute pas ? L'hérétique n'a pas été brûlé sur le bûcher malgré mon insistance auprès [From.Get_du_TitledFirstName].;;Was bringt mir meine Position als [From.GetLordSpiritualName], wenn mein Lehnsherr nicht auf mich hört? Der Ketzer wurde trotz meiner verzweifelten Forderungen an [From.GetTitledFirstName] nicht auf dem Scheiterhaufen verbrannt.;¿De qué sirve mi puesto como [From.GetLordSpiritualName] si mi señor no me escucha? El hereje no fue quemado a pesar de mis desesperadas exigencias a [From.GetTitledFirstName].;;;;;;;;;x
EVTDESC20000;Mùj pane, tìší mì, e mohu oznámit úspìch mise do [From.Location.GetName]. Vìtšina populace byla konvertována k [From.Religion.GetName] víøe!\nTvùj pokornı [Root.GetLordSpiritualName]\n[From.GetTitledName];M[Root.GetOnA][Root.GetLordLady],\nJ'ai le plaisir de vous informer que ma mission en [From.Location.GetName] a porté ses fruits. Les habitants se sont majoritairement convertis à la foi [From.Religion.GetName] !\n\nVotre humble [From.GetLordSpiritualName],\n[From.GetTitledName];;Mein Lehnsherr,\nmit Freuden melde ich Euch den Erfolg meiner Mission in [From.Location.GetName]. Der Großteil der Bevölkerung ist zum [From.Religion.GetName]en Glauben übergetreten!\n\nEuer ergebener [Root.GetLordSpiritualName]\n[From.GetTitledName];Mi señor, me complace informar del éxito de mi misión a [From.Location.GetName]. ¡La mayoría de la población ha sido convertida a la fe [From.Religion.GetName]!\nTu humilde [Root.GetLordSpiritualName]\n[From.GetTitledName];;;;;;;;;x
EVTDESC20011;Mùj pane, tìší mì, e mohu oznámit, e tvùj zbloudilı obèan, [From.GetTitledName], konvertoval k [Root.Religion.GetName] víøe. Chvála [Root.Religion.GetRandomGodName]!\n\nTvùj pokornı [Root.GetLordSpiritualName],\n[Root.job_spiritual.GetTitledName];M[Root.GetOnA][Root.GetLordLady],\n\nJ'ai le plaisir de vous informer que votre brebis égarée, [From.Get_le_TitledName], s'est convertie à la foi [From.Religion.GetName]. Louons [From.Get_le_HighGod] !\n\nVotre humble [Root.job_spiritual.GetJobTitle],\n[Root.job_spiritual.GetTitledName];;Mein Lehnsherr,\nmit Freuden melde ich Euch, dass Euer vom Wege abgewichener Untertan [From.GetTitledName] zum [From.Religion.GetName]en Glauben übergetreten ist. [From.Religion.GetRandomGodName] sei gepriesen!\n\nEuer ergebener [Root.GetLordSpiritualName]\n[Root.job_spiritual.GetTitledName];Mi señor, me complace informarte de que tu súbdito errante, [From.GetTitledName], se ha convertido a la fe [From.Religion.GetName]. ¡Alabado sea [From.Religion.GetRandomGodName]!\n\nTu humilde [Root.GetLordSpiritualName],\n[Root.job_spiritual.GetTitledName];;;;;;;;;x
EVTDESC20012;Mùj pane, poté co jsem byl pøesvìdèen od [From.GetLordSpiritualName] z jiné provincie, rozhodl jsem se konvertovat k [From.Religion.GetName] víøe!\n\nTvùj pokornı sluebník,\n[From.GetTitledName];M[Root.GetOnA][Root.GetLordLady],\nLe [From.GetLordSpiritualName] d'un autre comté a réussi à me convaincre et j'ai décidé de me convertir à la foi [From.Religion.GetName] !\n\nVotre humble serviteur,\n[From.GetTitledName];;Mein Lehnsherr,\nder [From.GetLordSpiritualName] einer anderer Provinz überzeugte mich, zum [From.Religion.GetName]en Glauben überzutreten!\n\nEuer ergebener Diener\n[From.GetTitledName];Mi señor, tras ser convencido por el [From.GetLordSpiritualName] de otra provincia, he decidido convertirme a la fe [From.Religion.GetName]!\n\nTu humilde servidor,\n[From.GetTitledName];;;;;;;;;x
EVTDESC20023;[Root.GetTitledName], tvùj [Root.GetLordSpiritualName] [From.GetTitledName] byl zabit pohany, kdy zkoušel šíøit víru svatou v [From.Location.GetName].;Votre [Root.GetLordSpiritualName], [From.Get_le_TitledName], a été tué[From.Get_E] par les païens en tentant de répandre la bonne parole à [From.Location.GetName].;;[Root.GetTitledName], Euer [Root.GetLordSpiritualName] [From.GetTitledName] wurde von Heiden getötet, als er den Heiligen Glauben in [From.Location.GetName] verbreiten wollte.;[Root.GetTitledName], tu [Root.GetLordSpiritualName] [From.GetTitledName] fue asesinado por paganos cuando intentaba difundir la fe en [From.Location.GetName].;;;;;;;;;x
EVTTOOLTIP20032;Pošlete dopis [From.Host.GetTitledName] vysvìtlující chybu, které se dopustil jeho [From.GetLordSpiritualName];J'envoie une lettre [From.Host.Get_au_TitledName] pour lui expliquer la méprise de son [From.GetLordSpiritualName].;;Brief an [From.Host.GetTitledName] senden, der den Fehler [From.Host.GetHerHis]es [From.GetLordSpiritualName]s erklärt;Envía una carta a [From.Host.GetTitledName] explicándole el error de [From.GetLordSpiritualName];;;;;;;;;x
EVTTOOLTIP20034;[Root.GetLordSpiritualName] dostane dopis s pokáráním;Une lettre de réprimande est envoyée au [Root.GetLordSpiritualName].;;Ein Mahnbrief wird an den [Root.GetLordSpiritualName] gesandt;Se envía una carta de reprobación al [Root.GetLordSpiritualName];;;;;;;;;x
EVTTOOLTIP20036;[Root.GetLordSpiritualName]dostane dopis s pochvalou;Une lettre de félicitations est envoyée au [Root.GetLordSpiritualName].;;Ein Lobbrief wird an den [Root.GetLordSpiritualName] gesandt;Se envía una carta de cortesía al [Root.GetLordSpiritualName];;;;;;;;;x
EVTDESC20033;Mùj [Root.GetTitle], jako zbonı [From.Religion.GetName] Tì ádám o odpuštìní! Unáhlené závìry mého [Root.GetLordSpiritualName] Ti ji nebudou zpùsobovat další nesnáze a stejnì tak se osobnì postarám, aby Tvá zbonost nebyla zpochybòována.\nTvùj oddanı [From.GetTitle],\n[From.GetTitledName];M[Root.GetOnA][Root.GetLordLady],\nJe vous présente mes excuses en tant que pieu[From.GetXSe] [From.GetReligionMascFem] ! Les conclusions hâtives de mon [Root.GetLordSpiritualName] ne vous porteront plus préjudice et je veillerai personnellement à ce que votre [Player.Religion.GetPietyName] ne soit plus remise en question.\nVotre humble [From.GetTitle],\n[From.GetTitledName];;Mein [Root.GetTitle], als frommer [From.Religion.GetName]er Gläubiger bitte ich um Eure Vergebung! Die überstürzte Schlussfolgerung meines [Root.GetLordSpiritualName]s wird Euch keinen weiteren Kummer machen, da ich persönlich dafür sorgen werde, dass Eure [Player.Religion.GetPietyName] für die Öffentlichkeit zur Tatsache wird, nicht zur Frage.\n\nEuer ergebener [From.GetTitle],\n[From.GetTitledName];¡Mi [Root.GetTitle], solicito tu perdón como [From.Religion.GetName] piadoso! La conclusión precipitada de mi [Root.GetLordSpiritualName] ya no te causará más agravios, puesto que me aseguraré personalmente de que se conozca tu [Player.Religion.GetPietyName] y no se cuestione.\nTu humilde [From.GetTitle],\n[From.GetTitledName];;;;;;;;;x
EVTDESC20036;Mùj [Root.GetLordSpiritualName], dùkazy, které jsi pøedloil proti šlechtici jsou usvìdèující a dostateèné obsáhlé a není pochyb e jsi nalezl opravdového kacíøe. Skvìlá práce!\n\nTvùj oddanı [From.GetTitle],\n[From.GetTitledName];À notre [Root.GetLordSpiritualName],\nLes preuves réunies contre cette personne sont accablantes et vous avez, de toute évidence, démasqué une âme tombée dans l'hérésie. Beau travail !\n\nVotre humble [From.GetTitle],\n[From.GetTitledName];;Mein [Root.GetLordSpiritualName], Eure Beweise gegen den Adligen sind überzeugend und solide. Ich hege keinerlei Zweifel, dass Ihr einen echten Ketzer gefunden habt. Gute Arbeit!\n\nEuer ergebener [From.GetTitle]\n[From.GetTitledName];Mi [Root.GetLordSpiritualName], la prueba que presentaste contra el noble es lo bastante sólida, no tengo ninguna duda de que has descubierto a un hereje. ¡Buen trabajo!\n\nTu humilde[From.GetTitle],\n[From.GetTitledName];;;;;;;;;x
EVTDESC20038;Zprávy o nepokojích v [From.Location.GetName]! [Root.GetLordSpiritualName] z [From.Liege.PrimaryTitle.GetName] se pokouší vykoøenit kacíøství a konvertovat populaci, ale rolníci odolávají a zaèínají se ozbrojovat.;[From.Location.GetName] est en proie à des troubles ! Le [Root.GetLordSpiritualName] [From.Liege.PrimaryTitle.Get_du_Realm] tente d'éradiquer l'hérésie et de convertir la population, mais les paysans résistent et prennent les armes.;;Nachrichten über Unruhen in [From.Location.GetName]! Der [Root.GetLordSpiritualName] von [From.Liege.PrimaryTitle.GetName] hat versucht, dort die Ketzerei auszutreiben und die Bevölkerung zu konvertieren, aber die Bauern leisten Widerstand und bewaffnen sich nun.;¡Noticias de disturbios en [From.Location.GetName]! El [Root.GetLordSpiritualName] de [From.Liege.PrimaryTitle.GetName] ha intentado erradicar la herejía y convertir a la población, pero los campesinos se resisten y han tomado las armas.;;;;;;;;;x
EVTDESC20039;Mùj pane, píši vám špatnou zprávu z [From.Location.GetName]. Mé úsilí vykoøenit kacíøství a konvertovat populaci se setkalo s odporem, a rolníci se zaèali ozbrojovat. Obávám se, e zde budeme brzy èelit revoltì.\n\nTvùj pokornı [Root.GetLordSpiritualName],\n[From.GetTitledName];M[Root.GetOnA][Root.GetLordLady],\nJe vous écris de [From.Location.GetName] pour vous faire part d'une mauvaise nouvelle. Mes efforts visant à éradiquer l'hérésie et à convertir la population se sont heurtés à une certaine résistance et les paysans ont pris les armes. Je crains que la révolte ne gronde.\n\nVotre humble [Root.GetLordSpiritualName],\n[From.GetTitledName];;Mein Lehnsherr, ich sende Euch schlechte Nachrichten aus [From.Location.GetName]. Meine Anstrengungen, die Ketzerei auszurotten und die Bevölkerung zu konvertieren, sind auf Widerstand gestoßen und die Bauern bewaffnen sich nun. Ich fürchte, wir könnten hier in Bälde einer Revolte ins Auge sehen.\n\nEuer ergebener [Root.GetLordSpiritualName],\n[From.GetTitledName];Mi señor, te envío malas noticias de [From.Location.GetName]. Mis esfuerzos para erradicar la herejía y convertir a la población han encontrado resistencia y los campesinos han tomado las armas. Me temo que pronto tendremos una revuelta aquí.\n\nTu humilde [Root.GetLordSpiritualName],\n[From.GetTitledName];;;;;;;;;x
