#CODE;ENGLISH;FRENCH;;GERMAN;SPANISH;;;;;;;;;x
EVTOPTA3695;Jsem ohromen! Nikdo ještì nezabil tolik zajícù!;Impressionnant ! Personne n'a jamais tué autant de lièvres !;;Ich bin beeindruckt! So viele Hasen hat noch nie jemand erjagt!;¡Me has impresionado! ¡Nadie había matado tantas liebres!;;;;;;;;;x
EVTDESC3696;[From.GetTitledFirstName] se více zajímal o rostliny a kvìtiny ne o lovnou zvìø, kterou pøinesli dravci. Kdy došlo na vyvrhování a stahování zajícù, jeho oblièej doslova zezelenal a museli jsme ustoupit, kdy v sobì neudrel svùj obìd.;[From.Get_Le_TitledFirstName] se passionnait davantage pour les fleurs et les herbes que pour les oiseaux et leurs proies. Lorsque vint le moment de vider et d'écorcher les prises, son visage devient littéralement vert et nous avons dû faire un pas en arrière lorsqu'[From.GetIlElle] a rendu son repas.;;[From.GetTitledFirstName] brachte Blumen und Kräutern wesentlich mehr Interesse entgegen als dem Wild, das die Jagdfalken aufgespürt hatten. Als das Häuten und Ausnehmen der Tiere anstand, wurde [From.GetSheHe] buchstäblich grün im Gesicht und wir mussten uns in Sicherheit bringen, als [From.GetSheHe] [From.GetHerHis] Mittagessen erbrach.;[From.GetTitledFirstName] estaba más interesado en las flores y las hierbas que en las presas que cazaban las aves. Cuando llegó el momento de destripar y desollar a las liebres, su cara se volvió literalmente verde y tuvimos que apartarnos cuando [From.GetSheHe] arruinó su almuerzo.;;;;;;;;;x
EVTOPTA3696;[From.GetTitledFirstName], budeš si na to muset zvyknout!;[From.GetTitledFirstName], vous allez devoir vous y habituer !;;[From.GetTitledFirstName], es wird Zeit, dass du dich an diese Sache gewöhnst!;¡[From.GetTitledFirstName], tienes que acostumbrarte a estas cosas!;;;;;;;;;x
EVTDESC3697;Uili jsme si pøekrásnı den s dravci, dítìtem a [Root.Spouse.GetFirstName].;J'ai passé une merveilleuse journée à chasser avec mes oiseaux, et un de nos enfants.;;Es war ein wunderbarer Tag, draußen auf der Jagd mit [Root.Spouse.GetFirstName], den Vögeln und einem unserer Kinder.;Pasé un día maravilloso yendo de caza con mis aves, [Root.Spouse.GetFirstName] y uno de nuestros hijos.;;;;;;;;;x
EVTOPTA3697;Musíme to podniknout znovu, a to brzy;Nous referons cela bientôt;;Wir werden dies so bald wie möglich wiederholen.;Volveremos a hacerlo pronto;;;;;;;;;x
EVTDESC3698;I kdy byl [From.GetTitledFirstName] ji v sedle a øetízek jeho dravce byl pøipevnìnı k hrušce sedla, nakonec se rozhodl opustit loveckou skupinu a vrátit se zpìt domù.;[From.Get_Le_TitledFirstName], bien que déjà à cheval, un faucon perché sur le pommeau de la selle, décida de quitter le groupe et de rentrer au foyer.;;Obwohl das Pferd schon gesattelt und der Vogel bereits auf dem Knauf des Sattels saß, beschloss [From.GetTitledFirstName] in letzter Sekunde, die Jagdgesellschaft zu verlassen und nach Hause zu reiten.;Aunque ya estaba montado y con un ave posada en el pomo de la silla, [From.GetTitledFirstName] decidió abandonar al grupo de cazadores y volver a casa.;;;;;;;;;x
EVTOPTA3698;Proè to jen udìlal?;Pourquoi a-t-[From.GetIlElle] fait ça ?;;Warum hat [From.GetSheHe] dies getan?;¿Por qué ha hecho eso [From.GetSheHe]?;;;;;;;;;x
INTERACTION_MALE_LOWBORN_MUST_MARRY_MATRI;Neurození si mohou vzít šlechtiènu jen matrilineárnì!;Les hommes roturiers doivent épouser une noble matrilinéairement;;Niedrig geborene, männliche Nachkommen dürfen nur adlige Damen, die in der Erbfolge der mütterlichen Linie folgen, zur Frau nehmen;Los varones de baja cuna deben casarse con mujeres que sean nobles por línea materna;;;;;;;;;x
INTERACTION_FEMALE_LOWBORN_MUST_MARRY_REGULARLY;Neurozené eny si nemohou vzít šlechtice matrilineárnì!;Les femmes roturières ne peuvent pas épouser un noble matrilinéairement;;Niedrig geborene, weibliche Nachkommen dürfen nur Adligen, die in der Erbfolge der mütterlichen Linie folgen, zur Frau gegeben werden;Las mujeres de baja cuna no pueden casarse con hombres que sean nobles por línea materna;;;;;;;;;x
HAS_ACTIVE_PLOT;Je zapojen do spiknutí;Complot en cours;;Hat eine aktive Verschwörung;Tiene un complot activo;;;;;;;;;x
HAS_NOT_ACTIVE_PLOT;Není zapojen do spiknutí;Aucun complot en cours;;Hat KEINE aktive Verschwörung;NO tiene un complot activo;;;;;;;;;x
EXILE_FROM_PLAYER_LOG;§Y$NAME$§! se nyní nachází na dvoøe v §Y$TARGET$§!;§Y$NAME$§! a quitté votre Cour pour §Y$TARGET$§!;;§Y$NAME$§! hat Euren Hof mit dem Ziel §Y$TARGET$§! verlassen.;¡§Y$NAME$§! Ha abandonado tu corte para ir a §Y$TARGET$§!;;;;;;;;;x
EVTDESC20131;Mùj pane, má práce v oblasti [FromFrom.Location.GetName] nese ovoce. Pomocí úplatkù, pøemlouvání, vydírání, vyhroování se mi podaøilo padìlat listiny s nárokem na oblast [FromFrom.Location.County.GetFullName], kterou v souèasné dobì drí [From.GetTitledName]. Ponechávám na tobì, zda jej vyuiješ, nebo ne.\n\nTvùj pokornı [Root.GetChancellorName],\n[FromFrom.GetTitledName];M[Root.GetOnA][Root.GetLordLady],\nMon travail à [FromFrom.Location.GetName] a porté ses fruits. Par corruption, flatteries, extorsions, menaces et faux documents, j'ai réussi à vous fabriquer une revendication sur [FromFrom.Location.County.Get_le_RealmFull], actuellement entre les mains [From.Get_du_TitledName]. Vous êtes libre de vous en servir ou non.\n\nVotre humble [Root.GetChancellorName],\n[FromFrom.GetTitledName];;Mein Lehnsherr, wie es scheint, trägt meine Arbeit in [FromFrom.Location.GetName] allmählich Früchte. Es ist mir gelungen, einen Herrschaftsanspruch auf den Titel [FromFrom.Location.County.GetFullName] zusammenzuspinnen. Die Entscheidung, ob Ihr diesen Anspruch geltend zu machen wünscht, liegt nun ganz bei Euch.\n\nUntertänigst Euer [Root.GetChancellorName],\n[FromFrom.GetTitledName];Señor, parece que mi labor en [FromFrom.Location.GetName] ha rendido frutos. Mediante soborno, adulación, extorsiones, amenazas y falsificación de documentos he conseguido fraguar una reclamación contra el [FromFrom.Location.County.GetFullName], actualmente regido por  [From.GetTitledName]. Dejo en vuestras manos el formular o no esta reclamación.\n\nVuestro humilde [Root.GetChancellorName],\n[FromFrom.GetTitledName];;;;;;;;;x
EVTDESC24501;[From.GetTitledFirstName] je tou, na kterou musím stále myslet. Byla nejlepší z mıch en a bez ní, je pro mì tak tìké bıt [Root.GetTitle]. Ach, jak mi chybí...;Je pense toujours [From.Get_au_TitledFirstName]. C'était la meilleure des épouses, et sans elle, il m'est difficile d'être un[Root.Get_E] [Root.GetTitle]. Oh, elle me manque tant...;;Ich kann einfach nicht anders, als immerzu an [From.GetTitledFirstName] zu denken. Sie war eine wundervolle Gemahlin und ohne sie fällt es mir schwer, [Root.GetTitle] zu sein. Ach, wie ich sie vermisse ...;Sigo pensando en [From.GetTitledFirstName]. Fue la mejor de las esposas, y sin ella me cuesta mucho ser un [Root.GetTitle]. Oh, cuánto la extraño....;;;;;;;;;x
EVTDESC20175;Pane, tvùj [Root.GetChancellorName] se pokusil vyvolat nepokoje mezi šlechtici v [From.Location.GetName] a mì se snail poštvat proti mému lennímu pánovi [From.Liege.GetTitledName]! Trestuhodnì však selhal a ujišuji tì, e tento podlı èin se neobejde bez následkù.\n\nPodepsán,\n[From.GetTitledName];[Root.PrimaryTitle.GetFOA], \nVotre [Root.GetChancellorName] [FromFrom.GetTitledName] a tenté de semer l'agitation parmi les nobles de [From.Location.GetName] et a voulu me pousser à me retourner contre m[From.Liege.GetOnA] [From.Liege.GetLordLady] lige [From.Liege.GetTitledName] ! Il a misérablement échoué, et je peux vous assurer que cet acte odieux ne restera pas impuni.\n\nSigné,\n[From.GetTitledName];;Der [Root.GetChancellorName] Eurer Exzellenz, [FromFrom.GetTitledName] hat den Versuch unternommen, beim Adel in [From.Location.GetName] Unruhe zu schüren, und wollte mich ermutigen, mich gegen meinen Lehnsherren [From.Liege.GetTitledName] zu wenden! Sein Unterfangen war ein Fehlschlag auf der ganzen Linie. Dies wird nicht ungesühnt bleiben!\n\nGezeichnet,\n[From.GetTitledName];¡Señor! ¡Vuestro [Root.GetChancellorName] [FromFrom.GetTitledName] ha intentado sembrar la discordia entre los nobles de [From.Location.GetName] y me ha instado a rebelarme contra mi señor [From.Liege.GetTitledName]! Su fracaso ha sido rotundo y os aseguro que este acto vergonzoso tendrá repercusiones.\n\nFirmado,\n[From.GetTitledName];;;;;;;;;x
EVTDESC50002;S pouitím propašovaného lana [From.GetBestName] takøka dokázal uniknout z mé vazby, ale stráe ho vèas zastavily!;Grâce à une corde dissimulée, [From.Get_only_le_Title][From.GetBestName] a presque réussi à s'échapper de sa cellule, mais les gardes l'ont rattrapé à temps !;;Mit einem eingeschmuggelten Seil wäre es [From.GetBestName] beinahe gelungen, aus dem Gewahrsam der Wachen zu entkommen, aber die Flucht wurde in letzter Sekunde vereitelt!;¡Utilizando una cuerda introducida en secreto, [From.GetBestName] ha estado a punto de burlar la custodia, pero los guardias le atraparon a tiempo!;;;;;;;;;x
EVTOPTA50002;Vrate ho do jeho komnat;Qu'on l'accompagne jusqu'à ses quartiers !;;Lasst [From.Getihnsie] in die Gemächer zurückkehren;Devolvedle a sus dominios;;;;;;;;;x
EVTOPTB50002;Vsaïte ho zpìt do aláøe;Retour au cachot;;Werft [From.Getihnsie] zurück in den Kerker;Echarle de nuevo en la mazmorra;;;;;;;;;x
EVTOPTC50002;Vsaïte ho do hladomorny!;Il suffit ! Aux oubliettes !;;Werft [From.Getihnsie] ins Verlies!;¡Echadle en la mazmorra!;;;;;;;;;x
EVTDESC3465;Díky mému horlivému náboenskému pøesvìdèení jsem si získal více respektu, co mi pøineslo i více prestie.;Mon zèle et mes croyances religieuses m'ont fait gagner davantage de respect et de prestige.;;Mein Eifer und mein religiöser Glaube haben dazu geführt, dass man mir mehr Achtung zollt, und so ist mein Prestige angewachsen.;Mi celo y convicciones religiosas me han hecho ganar en respeto y prestigio.;;;;;;;;;x
opinion_agog;Agog;En émoi;;Voller Verlangen;Entusiasmado;;;;;;;;;x
EVTDESC3700;Nevadilo by ti pomoci mi s mım dravcem?'\n\nPøíteI mì poádal, abych se podíval na dravce a moná trochu pomohl s jeho vıcvikem.;Voulez-vous m'aider avec mon nouvel oiseau de chasse ? \n\nOn m'a demandé d'essayer de dresser un nouveau faucon pour un ami.;;Würdet Ihr mir mit meinem neuen Jagdvogel zur Hand gehen?\n\nMan hat mich um meine Hilfe bei der Ausbildung eines neuen Jagdfalken für einen Freund gebeten.;¿Te importaría ayudarme con mi nueva ave de caza?'\n\nMe pidieron si podía echar un vistazo y quizás ayudarlos a entrenar un nuevo halcón para un amigo.;;;;;;;;;x
EVTOPTA3700;Budu lhát a øeknu pøíteli, e je to zbyteèné, pak mu nabídnu, e dravce koupím;J'ai menti et dit à mon ami qu'il ne servait à rien, puis lui ai proposé de l'acheter;;Ich lüge meinen Freund an und behaupte, das Tier sei ungeeignet, mache dann aber selbst ein Kaufangebot.;Miento y le digo a mi amigo que no sirve para nada, y después me ofrezco a comprarlo;;;;;;;;;x
EVTTOOLTIP3701;Sokol se snadno vycvièí a je radost s ním lovit;Le faucon se dresse facilement, et donne beaucoup d'amusement à la chasse;;Der Falke lässt sich leicht trainieren und die Jagd mit ihm macht Freude;Es fácil entrenar al halcón, y divertido cazar con él;;;;;;;;;x
EVTTOOLTIP3702;Sokol je k nièemu a zranil [This.GetTitledFirstName];Le faucon est mauvais et blesse [This.Get_le_TitledFirstName];;Der Falke ist nutzlos und verwundet [This.GetTitledFirstName];El halcón no sirve para nada y hiere a [This.GetTitledFirstName];;;;;;;;;x
EVTOPTB3700;Za pár zlatıch bych ti mohl pomoci;Pour une pièce ou deux, je peux peut-être vous aider;;Für eine kleine Summe könnte ich Euch vielleicht behilflich sein;Podría ayudarte a cambio de una moneda o dos;;;;;;;;;x
EVTOPTC3700;Dravec se snadno vycvièí;L'oiseau se laisse dresser facilement;;Der Vogel lässt sich gut trainieren;Será fácil entrenar al ave;;;;;;;;;x
EVTOPTD3700;Ukáu ti všechny své triky;Je vais vous montrer tous mes tours;;Ich werde dir alle Kniffe beibringen;Te enseñaré todos mis trucos;;;;;;;;;x
EVTDESC3701;Sokol byl snadno vycvièitelnı. Netrvalo dlouho a byl pøipraven, abych jej vzal na lov beze strachu, e se pokusí uletìt, nebo nedokáe øádnì usmrtit svou koøist.;Le faucon s'est laissé dresser facilement, et il n'a pas fallu longtemps avant de pouvoir l'emmener à la chasse sans crainte qu'il ne s'envole pour de bon, ou qu'il massacre sa proie.;;Der Falke ließ sich gut trainieren und schon nach kurzer Zeit konnte ich ihn mit auf die Jagd nehmen, ohne befürchten zu müssen, dass er davonfliegen oder die Beute unbrauchbar machen würde.;Fue fácil entrenar al halcón y en poco tiempo pude llevarlo de caza sin temor a que escapase o destrozase a la presa.;;;;;;;;;x
EVTOPTA3701;Mìl bych si ho nechat;Je devrais le garder;;Ich sollte ihn behalten;Debería conservarlo;;;;;;;;;x
EVTTOOLTIP3704;Jeho døívìjší majitel, [This.GetTitledFirstName] zjistí, co se se sokolem stalo;L'ancien propriétaire, [This.Get_le_TitledFirstName], découvre ce qui est arrivé au faucon;;[This.GetTitledFirstName], der vorherige Besitzer, erfährt, was mit dem Falken passiert ist;El antiguo propietario, [This.GetTitledFirstName] se entera de lo que le ha pasado al halcón;;;;;;;;;x
EVTOPTB3701;Ještì trochu jej vycvièím, a pak jej prodám;Je vais l'entraîner encore un peu, et puis je vais le vendre;;Ich werde ihn noch eine Zeit lang weiter ausbilden und dann verkaufen;Lo entrenaré un poco más antes de venderlo;;;;;;;;;x
EVTOPTC3701;Majitel bude rád!;Le propriétaire en sera content !;;Der Besitzer wird erfreut sein!;¡El propietario se alegrará!;;;;;;;;;x
EVTTOOLTIP3707;Majitel [This.GetTitledFirstName] zjistí, co se se sokolem stalo;Le propriétaire, [This.Get_le_TitledFirstName], découvre ce qui est arrivé au faucon;;[This.GetTitledFirstName], der Besitzer, erfährt, was mit dem Falken passiert ist;El propietario, [This.GetTitledFirstName] se entera de lo que le pasa al halcón;;;;;;;;;x
EVTDESC3702;Nezáleelo na tom, co jsem udìlal, sokol se nedal lehce vycvièit a nechoval se stejnì jako ostatní dravci, které jsem cvièil. U jsem byl pøipraven to vzdát, kdy jej nìco vystrašilo a on mì napadl!;Malgré mes efforts, le faucon était difficile à dresser et ne répondait comme les autres oiseaux que je possède déjà. J'étais déjà disposé à abandonner, lorsque quelque chose effraya l'oiseau, lequel se mit à m'attaquer !;;Wie ich es auch anstellte, der Falke verhielt sich einfach nicht so, wie ich es von meinen eigenen Tieren gewohnt bin. Ich wollte die Arbeit mit ihm gerade einstellen, als irgendetwas dem Tier Angst machte, woraufhin der Vogel auf mich losging.;Por más que lo intentaba no era fácíl entrenar al halcón, no respondía de la misma manera que las aves que yo mismo había criado. Estaba a punto de darme por vencidp cuando algo hizo asustar al ave, ¡y me atacó!;;;;;;;;;x
EVTOPTA3702;Musím pøíteli øíct, e sokola nelze vycvièit;Je dois dire à mon ami qu'il est impossible de dresser cet oiseau;;Ich muss meinem Freund berichten, dass dieses Tier nicht trainiert werden kann;Tengo que decirle a mi amigo que es no es posible entrenar a esta ave;;;;;;;;;x
EVTTOOLTIPA3705;Majitel [This.GetTitledFirstName] se dozví špatnou zprávu o sokolovi;Le propriétaire, [This.Get_le_TitledFirstName], apprend la mauvaise nouvelle au sujet du faucon;;[This.GetTitledFirstName], der Besitzer, erhält die schlechten Neuigkeiten bezüglich des Falken;El propietario, [This.GetTitledFirstName], recibe las malas noticias sobre el halcón;;;;;;;;;x
EVTTOOLTIPB3705;Døívìjší majitel [This.GetTitledFirstName] se dozví špatnou zprávu o sokolovi;L'ancien propriétaire, [This.Get_le_TitledFirstName], apprend la mauvaise nouvelle au sujet du faucon;;[This.GetTitledFirstName], der vorherige Besitzer, erhält die schlechten Neuigkeiten bezüglich des Falken;El antiguo propietario, [This.GetTitledFirstName], recibe las malas noticias sobre el halcón;;;;;;;;;x
EVTOPTB3702;Tušil jsem to, a sokola jsem zabil;En un clin d'oeil, je réussis à tuer le faucon;;Ehe ich mich versah, hatte ich den Falken schon getötet;Antes de que me diese cuenta, había conseguido matar al halcón;;;;;;;;;x
EVTOPTC3702;Mùj pøítel jej musí vzít zpìt!;Mon ami doit le reprendre !;;Mein Freund muss ihn zurücknehmen!;¡Mi amigo tiene que devolverlo!;;;;;;;;;x
EVTOPTD3702;Zakroutím ti krkem!;Je vais te tordre le cou !;;Ich werde dir den Hals umdrehen!;¡Te retorceré el pescuezo!;;;;;;;;;x
EVTDESC3703;Do vycvièení sokola mého pøítele jsem vloil mnoho hodin úsilí, a jak jsem byl odmìnìn? Mùj pøítel pøijímá pocty za dobøe vycvièeného sokola a chlubí se tím, jak to bylo snadné!;J'ai passé de nombreuses heures à dresser le faucon de mon ami, et pour quelle récompense ? Maintenant, mon ami se vante d'avoir bien dressé son faucon, et se vante partout de la facilité avec laquelle il a obtenu ce résultat !;;All die Stunden, die ich mit der Ausbildung des Falken zugebracht habe, und wofür?! – Nur um mitanzusehen, wie mein Freund die Lorbeeren für den gut ausgebildeten Falken einheimste und auch noch damit prahlte, wie leicht dies alles gewesen sei!;Había invertido muchas horas en entrenar al halcón de mi amigo ¿y qué recibía a cambio? ¡Mi amigo se llevó todo el mérito del halcón bien entrenado y se jactaba de lo fácil que había sido!;;;;;;;;;x
EVTOPTA3703;Do aláøe s tebou!;En prison !;;Ab in die Zelle mit Euch!;¡A la cárcel!;;;;;;;;;x
EVTOPTB3703;Jen a se pøítel vychloubá, nezajímá mì to;Qu'il se vante, je m'en fiche;;Soll mein Freund doch prahlen, was kümmert es mich;Que fanfarronee todo lo que quiera, no me importa;;;;;;;;;x
EVTOPTC3703;Jak mi to jen mohl pøítel udìlat?;Comment mon ami a-t-il pu me faire cela ?;;Wie konnte mein Freund mir das antun?;¿Cómo pudo hacerme esto mi amigo?;;;;;;;;;x
EVTTOOLTIP3706;bude konfrontován s [Root.GetTitledFirstName], e se vychloubá tím, jak bylo snadné sokola vycvièit;est défié par [Root.Get_le_TitledFirstName] lorsqu'[This.GetIlElle] se vante de la facilité avec laquelle ce faucon a été dressé;;wird von [Root.GetTitledFirstName] darauf angesprochen, wie [This.GetSheHe] dazu kommt, sich mit der Ausbildung des Falken zu brüsten;es enfrentado por [Root.GetTitledFirstName] cuando [This.GetSheHe] se jactaba de lo fácil que había sido entrenar al halcón;;;;;;;;;x
EVTDESC3704;[From.GetTitledFirstName] mi nabídl, e sokola odkoupí poté, co o nìm prohlásil e je neuiteènı. Byl jsem rád, e jsem se ho zbavil. Nyní, o nìkolik tıdnù pozdìji jsem pochopil, e mi [From.GetTitledFirstName] lhal. Dravec nebyl neuiteènı, on jen chtìl, abych mu ho prodal levnì!;[From.Get_Le_TitledFirstName] a proposé de racheter le faucon qu'[From.GetIlElle] jugeait inutile, et j'ai été heureux de m'en débarrasser. Mais deux semaines plus tard, je vois que [From.Get_le_TitledFirstName] m'a menti : l'oiseau valait quelque chose, et, [From.GetIlElle] voulait que je le lui vende pour une bouchée de pain !;;[From.GetTitledFirstName] machte ein Kaufangebot für den Falken, den [From.GetSheHe] als nutzlos bezeichnet hatte, und ich war froh, mir das Tier vom Hals zu schaffen. Mittlerweile, nachdem einige Wochen vergangen sind, wird mir klar, dass [From.GetTitledFirstName] mich angelogen hat: Der Vogel war gar nicht wertlos, vielmehr war es so, dass [From.GetSheHe] mich dazu bringen wollte, das Tier billig an [From.GetHerHim] zu verkaufen!;[From.GetTitledFirstName] se ofreció a comprar el halcón que según [From.GetSheHe] no servía para nada y yo me alegré de librarme de él. Ahora que han transcurrido un par de semanas entiendo por qué [From.GetTitledFirstName] me mintió: ¡no es que el ave fuese inútil, sino que [From.GetSheHe] tan solo pretendía que yo se la vendiese a un bajo precio!;;;;;;;;;x
EVTOPTA3704;Lhal jsi mi!;Tu m'as menti !;;Ihr habt mich angelogen!;¡Me mentiste!;;;;;;;;;x
EVTOPTB3704;[From.GetTitledFirstName] pak prodal 'neuiteèného' dravce se ziskem!;[From.Get_Le_TitledFirstName] a ensuite vendu l'oiseau « inutile » à un bon prix !;;[From.GetTitledFirstName] verkaufte den nutzlosen Vogel anschließend mit Gewinn!;¡Después [From.GetTitledFirstName] obtuvo ganancias vendiendo al ave 'inútil'!;;;;;;;;;x
EVTDESC3705;[From.GetTitledFirstName] byl zranìn sokolem, kdy se jej pokoušel vycvièit. To jen potvrdilo jeho podezøení, e dravec je neuiteènı.;Le faucon a réussi à blesser [From.Get_le_TitledFirstName] pendant qu'[From.GetIlElle] tentait de le dresser, et a apparemment confirmé ses soupçons : cet oiseau ne valait rien.;;Als [From.GetSheHe] versuchte, den Falken auszubilden, griff das Tier [From.GetTitledFirstName] an und bestätigte so [From.GetHerHis]e Vermutung, dass der Vogel für die Jagd ungeeignet sei.;El halcón hirió a [From.GetTitledFirstName] cuando [From.GetSheHe] intentaba entrenarlo y eso aparentemente confirmó sus sospechas de que el ave no servía para nada.;;;;;;;;;x
EVTOPTA3705;To je špatné, hodnì špatné. Potom se jej budu muset zbavit;C'est dommage. Je vais devoir l'abattre, dans ce cas. ;;Was für ein Pech. Dann muss ich das Vorhaben aufgeben;Qué lástima. Ahora tendré que liquidarla;;;;;;;;;x
EVTOPTB3705;[From.GetTitledFirstName] zabil dravce!;[From.Get_Le_TitledFirstName] a tué l'oiseau !;;[From.GetTitledFirstName] hat den Vogel getötet!;¡[From.GetTitledFirstName] mató al ave!;;;;;;;;;x
EVTOPTC3705;[From.GetTitledFirstName] zabil neuiteèného dravce;L'oiseau inutile a été abattu par [From.Get_le_TitledFirstName];;Der Vogel wurde durch [From.GetTitledFirstName] getötet;El ave inútil ha sido sacrificada por [From.GetTitledFirstName];;;;;;;;;x
EVTOPTD3705;[From.GetTitledFirstName] mì pøinutil vzít si dravce zpìt!;[From.Get_Le_TitledFirstName] m'a obligé à reprendre l'oiseau !;;[From.GetTitledFirstName] zwang mich dazu, den Vogel zurückzunehmen!;¡[From.GetTitledFirstName] me obligó a devolver al ave!;;;;;;;;;x
EVTDESC3706;[From.GetTitledFirstName] mi pomohl vycvièit nového sokola a nebyl rád, kdy jsem se zaèal vychloubat tím, jak snadné bylo sokola vycvièit.Øekl mi, e u mi s vıcvikem ádného dravce nepomùe. Nikdy!;[From.Get_Le_TitledFirstName] m'a aidé à dresser un nouveau faucon, et n'a pas apprécié que je commence à dire que c'était très facile. [From.GetIlElleCap] m'a défié et m'a dit qu'[From.GetIlElle] ne m'aiderait plus jamais à dresser un oiseau !;;[From.GetTitledFirstName] half mir mit der Ausbildung des Falken und war wenig erfreut, als ich mich vor den Anderen damit brüstete, wie schnell das Tier bei mir gelernt hatte. [From.GetSheHeCap] stellte mich zur Rede und sagte, dies sei das letzte Mal gewesen, dass [From.GetSheHe] mir bei der Falkenausbildung geholfen habe!;[From.GetTitledFirstName] me ayudó a entrenar a mi nuevo halcón y no le gustó nada cuando empecé a jactarme ante otras personas sobre lo fácil que había sido entrenarla. ¡[From.GetSheHeCap] se encaró conmigo y me dijo que [From.GetSheHe] jamás volvería a ayudarme a entrenar un ave!;;;;;;;;;x
EVTOPTA3706;Co, u nikdy více?;Quoi ? Plus jamais ?;;Wirklich, Ihr helft mir nie wieder?;¡Cómo! ¿Nunca más?;;;;;;;;;x
EVTDESC3707;Z úasem jsem sledoval, jak [From.GetTitledFirstName] vypustil mého sokola. Sokol se støemhlav vrhl z oblohy a témìø okamitì zabil zajíce. Navzdory tomu, e nikdy pøedtím sokola netrénoval, zanedlouho ze sokola udìlal doslova stroj na zabíjení.;J'ai regardé avec émerveillement [From.Get_le_TitledFirstName] libérer mon faucon et le voir fondre des cieux, tuant le lièvre presque immédiatement. Bien qu' [From.GetIlElle] n'ait jamais dressé de faucon auparavant, ce faucon était devenu en un rien de temps un bien bel instrument de mort.;;Ich beobachtete voller Staunen, wie [From.GetTitledFirstName] meinen Falken losschickte und dieser in den Himmel stieg, um kurz darauf wiederum blitzartig in die Tiefe zu schießen, wo er einem Hasen einen jähen Tod bescherte. Obwohl [From.GetSheHe] nie zuvor einen Falken trainiert hatte, dauerte es nicht lange, bevor aus dem Vogel eine tödliche Jagdwaffe geworden war.;Quedé asombrado cuando [From.GetTitledFirstName] soltó a mi halcón y este bajó en picado desde el cielo para matar a la liebre en un abrir y cerrar de ojos. Aunque [From.GetSheHe] nunca había entrenado un halcón, en poco tiempo el halcón se había convertido en una máquina de matar bien entrenada.;;;;;;;;;x
EVTOPTA3707;Mnohokráte dìkuji!;Merci mille fois !;;Ich danke Euch vielmals!;¡Muchas gracias!;;;;;;;;;x
EVTDESC3070;Byli jsme s pøítelem dohodnuti, e vyrazíme na lov spoleènì. On si však zlomil nohu. Uvìdomil jsem si, e budu muset najít nìkoho jiného, kdo by mì doprovodil, nebo budu nucen plán zrušit.;Mon ami et moi avions prévu de chasser ensemble, mais lorsqu'il se brisa la jambe, je compris que je devais trouver quelqu'un pour le remplacer, ou bien renoncer à mes plans.;;Ich plante, mit meinem Freund gemeinsam auf die Jagd zu gehen, doch als dieser sich ein Bein brach, wurde mir klar, dass ich entweder einen Ersatz für ihn finden oder die Jagd abblasen musste.;Mi amigo y yo teníamos pensado salir de caza juntos, pero cuando se rompió la pierna me di cuenta de que tendría que buscarme otro compañero o abandonar el proyecto.;;;;;;;;;x
EVTOPTA3070;Najde se nìkdo?;Quelqu'un ?;;Gibt es nicht noch jemanden?;¿Nadie se ofrece?;;;;;;;;;x
EVTOPTB3070;Poèkám, dokud se pøítel nevyléèí;Je vais juste attendre que mon ami se remette;;Ich werde einfach warten, bis es meinem Freund wieder besser geht;Tendré que esperar a que mi amigo se recupere;;;;;;;;;x
EVTTOOLTIP3071;[This.GetTitledFirstName] se ochotnì pøidal k lovu, je uspoøádal [Root.GetTitledFirstName];[This.Get_Le_TitledFirstName] rejoint de bon coeur [Root.Get_le_TitledFirstName] pour chasser;;[This.GetTitledFirstName] ist gerne bereit, [Root.GetTitledFirstName] zur Jagd zu begleiten;[This.GetTitledFirstName] acepta gustoso unirse a [Root.GetTitledFirstName] en la cacería;;;;;;;;;x
EVTDESC3071;Kdy se mì [From.GetTitledFirstName] zeptal, zda si s ním chci vyjet na lov, s radostí jsem pøijal. Bohuel, lov zcela zhatila jeho chamtivost.;Lorsque [From.Get_le_TitledFirstName] me demanda si je voulais chasser avec [From.GetLuiElle], j'acceptai de bon coeur. Malheureusement, la chasse fut gâchée par son avidité.;;Als [From.GetTitledFirstName] mich darum bat, mit [From.Getihmihr] gemeinsam zur Jagd zu gehen, sagte ich bereitwillig zu. Doch leider verdarb [From.GetHerHis]e Gier mir den Spaß.;Cuando [From.GetTitledFirstName] me preguntó si quería que saliéramos juntos de cacería, yo acepté de buen grado. Desafortunadamente, su avaricia nos estropeó la partida.;;;;;;;;;x
EVTOPTA3071;Neakceptovatelné!;Inacceptable !;;Unzumutbar!;¡Inaceptable!;;;;;;;;;x
EVTTOOLTIP3072;[Root.Liege.GetTitledFirstName] by mìl vìdìt, e to nebudu tolerovat!;[Root.Liege.Get_Le_TitledFirstName] doit savoir que je ne tolérerai pas cela !;;[Root.Liege.GetTitledFirstName] hätte wissen müssen, dass ich ein solches Verhalten nicht dulden kann!;¡[Root.Liege.GetTitledFirstName] debería saber que no voy a tolerar esto!;;;;;;;;;x
